date,user,message
2016. 4. 24. 오후 10:17,KS,저분도 그분이시니?
2016. 4. 24. 오후 10:17,BJ,아니면 삭발도 괜찮고
2016. 4. 24. 오후 10:17,YH,아니 사진을 어디서 구하는거야
2016. 4. 24. 오후 10:17,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:17,GM,야ㅋㅋㅋㅋㅋ 너 심심하니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:17,BR,아 이쁘다
2016. 4. 24. 오후 10:17,GM,내 페북이지?
2016. 4. 24. 오후 10:17,BR,페북
2016. 4. 24. 오후 10:17,BR,여러분 페친 아니세용?
2016. 4. 24. 오후 10:18,BJ,말이심했나?~
2016. 4. 24. 오후 10:18,BJ,근데 이건 장난이아니고
2016. 4. 24. 오후 10:18,BJ,누나 단발이 더 이쁨
2016. 4. 24. 오후 10:18,GM,유희랑 보람이랑 병준이는 페친일껄ㅋㅋ
2016. 4. 24. 오후 10:18,YH,예압예압 난 언니랑도 돼있지렁
2016. 4. 24. 오후 10:18,BJ,ㅋㅋㅋ뿌듯하게 보고있는거 암
2016. 4. 24. 오후 10:19,BJ,단발이 이쁘다 그래서
2016. 4. 24. 오후 10:19,GM,나 안그래도 자루고 싶은욕구 생기고 있는데ㅜㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:19,BR,단발병 ㅎㅎ
2016. 4. 24. 오후 10:19,GM,나 머리 긴걸 못참아ㅜ
2016. 4. 24. 오후 10:19,BJ,그럼
2016. 4. 24. 오후 10:19,BJ,반삭이네
2016. 4. 24. 오후 10:19,BJ,가자
2016. 4. 24. 오후 10:19,GM,네이놈
2016. 4. 24. 오후 10:19,BR,반삭이라니 ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:19,BJ,이건가...
2016. 4. 24. 오후 10:20,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:20,GM,야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:20,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:20,BJ,아 저거에 합성하고싶은데 진심으로 맞을거같아서 못하겠닼ㅋㅋㅋ
2016. 4. 24. 오후 10:20,GM,죽는다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:20,YH,진심 맞을듯
2016. 4. 24. 오후 10:20,YH,두배맞을듯
2016. 4. 24. 오후 10:20,WH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:20,WH,아 진짜 재주도 좋아
2016. 4. 24. 오후 10:21,GM,나 삭발하면 안돼ㅋㅋㅋㅋ 두상이 너무 튀어나와서ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:21,YH,그와중에 제대로 답변
2016. 4. 24. 오후 10:21,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:21,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:21,BJ,에일리언설...
2016. 4. 24. 오후 10:21,BJ,GM 에일리언설
2016. 4. 24. 오후 10:21,KS,가임이 예전에도 이뻤네~~
2016. 4. 24. 오후 10:21,BJ,무서운사진 우리 누나 무서워서 못올림
2016. 4. 24. 오후 10:21,BJ,(맞을뻔함)
2016. 4. 24. 오후 10:22,WH,단발사진 정말 잘 어울리는데....
2016. 4. 24. 오후 10:22,GM,넌 막 올리면 죽는다ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:22,BJ,근데 진짜
2016. 4. 24. 오후 10:22,BJ,단발이 더 잘어울리고 이쁨
2016. 4. 24. 오후 10:22,GM,단발하까ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:22,BJ,장난으로하는말이 아님
2016. 4. 24. 오후 10:22,BJ,ㅇㅇ
2016. 4. 24. 오후 10:22,BJ,진심추천
2016. 4. 24. 오후 10:22,WH,단발 강추
2016. 4. 24. 오후 10:23,KS,난 긴머리~~
2016. 4. 24. 오후 10:23,GM,고민하고 있던걸 여기서 막 부추기네ㅋㅋ
2016. 4. 24. 오후 10:23,BJ,부추기는게 아니라
2016. 4. 24. 오후 10:24,BJ,진지하게
2016. 4. 24. 오후 10:24,BJ,얘기해주는거지
2016. 4. 24. 오후 10:24,BR,기성오빠 그와중에 긴머리 밀기 ㅎㅎㅎ
2016. 4. 24. 오후 10:24,GM,구랭ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:24,BJ,아침에 머리도 빨리 말릴꺼?
2016. 4. 24. 오후 10:24,BR,ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:24,GM,응 사실 그게 좋아ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:24,BJ,아우 오래 걸려 드라이기 들고 아이고 팔아파...
2016. 4. 24. 오후 10:24,BJ,저거 반으로 쌱 짜르믄 10분이믄 착하고나올텐데
2016. 4. 24. 오후 10:25,BJ,이사진보면 여자들이 그렇게 단발하고 싶다던데
2016. 4. 24. 오후 10:25,KS,짧은머리 관리가 더 힘들다 ㅋ
2016. 4. 24. 오후 10:25,BJ,사진
2016. 4. 24. 오후 10:26,BJ,사진
2016. 4. 24. 오후 10:26,BR,크.. 지존이지
2016. 4. 24. 오후 10:26,BR,근데 저사진 쫌 무섭다
2016. 4. 24. 오후 10:26,GM,맞어ㅋㅋㅋㅋㅋㅋㅋ 하지만 내가 했을때 어울리기가 힘들다는게 함정ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:26,BJ,함정카드 발동 넌 고준희가 아니야 카드
2016. 4. 24. 오후 10:26,GM,고준희는 진짜 잘자른거 같애
2016. 4. 24. 오후 10:26,BR,맞어 신의한수
2016. 4. 24. 오후 10:26,BJ,저거 저렇게 자르고 섭외 엄청왔다던거 같던데
2016. 4. 24. 오후 10:26,GM,진짜ㅎ 자르고 잘됨ㅎㅎ
2016. 4. 24. 오후 10:27,GM,컷트도 잘어울려ㅎ 키크고 날씬하니까ㅜ
2016. 4. 24. 오후 10:27,BJ,그녀는 예뻣다 보신분 ~
2016. 4. 24. 오후 10:28,GM,나
2016. 4. 24. 오후 10:28,BJ,진짜 잼있었는데
2016. 4. 24. 오후 10:28,GM,응 완전ㅎ
2016. 4. 24. 오후 10:28,BJ,내일 단발하러 가나요?
2016. 4. 24. 오후 10:29,GM,아니ㅋㅋㅋㅋㅋ 그렇게 급하게ㅎ
2016. 4. 24. 오후 10:29,BJ,아 아쉽다...
2016. 4. 24. 오후 10:30,GM,뭐 아쉬워 놀릴라고?ㅋㅋ
2016. 4. 24. 오후 10:31,BJ,아니지
2016. 4. 24. 오후 10:31,BJ,우리 이쁜누나
2016. 4. 24. 오후 10:31,BJ,못봐서 아쉬워서 그렇지
2016. 4. 24. 오후 10:31,BR,내일만 날이니?
2016. 4. 24. 오후 10:32,BR,그녀능예뻤다 짱 ㅎㅎ
2016. 4. 24. 오후 10:33,BJ,세용이형 잡지말아봐야짘ㅋㅋ
2016. 4. 24. 오후 10:33,BJ,서운해서 올거얔ㅋㅋㅋ
2016. 4. 24. 오후 10:34,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:34,YH,기성오빠 바로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:34,KS,ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:34,BJ,?
2016. 4. 24. 오후 10:34,KS,이거 아니야?
2016. 4. 24. 오후 10:34,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:34,BJ,맞음
2016. 4. 24. 오후 10:34,BJ,맞음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:34,BJ,난 동생이라못하니 형이 해줘야되요 ㅋㅋ
2016. 4. 24. 오후 10:34,GM,맞어ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,KS,나 잘했지 ㅋㅋ
2016. 4. 24. 오후 10:35,YH,오빠 뿌듯
2016. 4. 24. 오후 10:35,GM,쟨 저렇게 해야돼ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,BJ,완전 잘함
2016. 4. 24. 오후 10:35,BJ,굳굳
2016. 4. 24. 오후 10:35,BJ,뿌듯
2016. 4. 24. 오후 10:35,BR,그래도 해실거리며 올껄
2016. 4. 24. 오후 10:35,GM,완전 멋져 오빠ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,BR,토욜도 그랬어
2016. 4. 24. 오후 10:35,BR,ㅋㅋㅋ
2016. 4. 24. 오후 10:35,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,BR,기성오빠 연기 늘었어
2016. 4. 24. 오후 10:35,YH,얼른 가라고! 이러면
2016. 4. 24. 오후 10:35,GM,내말이ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,YH,안갈거야!!! ㅠㅠ
2016. 4. 24. 오후 10:35,BR,이제 누구급 해줄까
2016. 4. 24. 오후 10:35,YH,이러고
2016. 4. 24. 오후 10:35,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:35,BJ,우리 3100번 폭행범 있는데 혼나야겠다
2016. 4. 24. 오후 10:35,BJ,세용이형
2016. 4. 24. 오후 10:36,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:36,BJ,저격왕한테
2016. 4. 24. 오후 10:36,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:36,YH,정작 기성오빤 오지도 못하는데
2016. 4. 24. 오후 10:36,BR,반전
2016. 4. 24. 오후 10:36,BR,ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:36,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:36,KS,ㅋㅋㅋ
2016. 4. 24. 오후 10:36,YH,어휴 저기 세용오빠
2016. 4. 24. 오후 10:36,YH,한 41살인줄
2016. 4. 24. 오후 10:36,YH,31살이 아니라
2016. 4. 24. 오후 10:36,BR,세용이 ㅠㅠ 진짜 안올거같애
2016. 4. 24. 오후 10:36,BJ,안오면 ㅋㅋ 뭐 안오는거지모 ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,BR,저거 세용이야?
2016. 4. 24. 오후 10:37,BR,연얘인 누구 아저씨 같은데 ㅋㅋ
2016. 4. 24. 오후 10:37,GM,그래 안오면 말라그래ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,BJ,비열한거리
2016. 4. 24. 오후 10:37,GM,아저씨ㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,YH,성공한대
2016. 4. 24. 오후 10:37,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:37,YH,아미치겠다
2016. 4. 24. 오후 10:37,BR,이모티콘 
2016. 4. 24. 오후 10:38,GM,오빠들 웃겨ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:38,BJ,세용이형
2016. 4. 24. 오후 10:38,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:38,GM,닮았어ㅋㅋㅋ
2016. 4. 24. 오후 10:39,BJ,엉 닮음
2016. 4. 24. 오후 10:39,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:39,YH,닮았어
2016. 4. 24. 오후 10:40,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:40,BJ,닮음 ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:40,YH,오빠 뭐해 집에섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:40,BJ,그림판...
2016. 4. 24. 오후 10:41,GM,그림판ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:41,KS,내동생 이건 아니잖아
2016. 4. 24. 오후 10:42,BR,이모티콘 아니어써?
2016. 4. 24. 오후 10:42,KS,이거 아니였어
2016. 4. 24. 오후 10:42,YH,아니 잠깐 물 한잔 마시고 온 사이에
2016. 4. 24. 오후 10:42,YH,뭔일이
2016. 4. 24. 오후 10:42,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:43,GM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 기성오빠 낚였어ㅋㅋㅋㅋ
2016. 4. 24. 오후 10:43,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:43,BJ,난 낚시티비보는줄
2016. 4. 24. 오후 10:43,BJ,46cm붕어 잡아올린 느낌으로 보고있었는데
2016. 4. 24. 오후 10:43,KS,이거 아니야~~
2016. 4. 24. 오후 10:43,KS,맨날 나만 낚고 그래~~
2016. 4. 24. 오후 10:43,KS,이모티콘 
2016. 4. 24. 오후 10:43,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:43,BR,ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:56,BJ,ㅋㅋ재훈형님 ㅋㅋ
2016. 4. 24. 오후 10:56,BJ,160개 정도로...
2016. 4. 24. 오후 10:56,BJ,흥분하셨넹ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:57,BR,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:57,YH,이모티콘 그정도에 놀라시다니
2016. 4. 24. 오후 10:59,BR,저방이 조용할밖에.. 우리가 저기선 그나마 조용하자너 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 10:59,BR,결국 우리가 문제임 ㅋㅋㅋㅋ
2016. 4. 24. 오후 11:00,BJ,.........결론이나왔어...
2016. 4. 24. 오후 11:01,BR,ㅋㅋㅋ
2016. 4. 24. 오후 11:01,GM,우리가 문제........
2016. 4. 24. 오후 11:01,GM,ㅋㅋㅋㅋㅋㅋ
2016. 4. 24. 오후 11:40,KS,이제라도 아니깐 다행이다.
2016. 4. 24. 오후 11:49,GM,오빠는 아닌것처럼 말하지마라ㅋㅋ
2016. 4. 24. 오후 11:50,KS,다시 분석하겠어.. 이방의 지분을 분석하겠어!!
2016. 4. 25. 오전 12:14,BJ,R 끝
2016. 4. 25. 오전 12:21,KS,나 구독할래 ㅋㅋ
2016. 4. 25. 오전 12:22,BJ,알라뷰선생님의 지도덕분입니다.
2016. 4. 25. 오전 12:22,KS,ㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 7:56,YH,이모티콘 오늘도 화이팅!!!
2016. 4. 25. 오전 7:56,KS,이모티콘 
2016. 4. 25. 오전 7:58,BJ,이모티콘 평소보다 두시간 더잠 ㅋㅋㅋ
2016. 4. 25. 오전 7:58,WH,이모티콘 그래도 오늘 저녁 즐거운 만남을 기대하며...
2016. 4. 25. 오전 8:01,YH,키키 월급 키키
2016. 4. 25. 오전 8:01,BJ,희완이가 쏜다쏜다쏜다
2016. 4. 25. 오전 8:01,BJ,이모티콘 
2016. 4. 25. 오전 8:02,YH,이모티콘 
2016. 4. 25. 오전 8:40,BR,이모티콘 어예 유희가 쏜다
2016. 4. 25. 오전 8:56,BJ,혁미니형이 디비강의도 올렸네 ㅠㅜㅜ
2016. 4. 25. 오전 8:56,BJ,진짜 다들 착해서 큰일이넹
2016. 4. 25. 오전 8:56,BJ,이모티콘 
2016. 4. 25. 오전 8:57,BJ,뇌에 과부하가 걸리고있는중....
2016. 4. 25. 오전 9:02,WH,이모티콘 내 머리 속 cpu랑 메모리를 늘리고 싶다
2016. 4. 25. 오전 9:03,BJ,한계치가 ㅜㅜ 설정되어 나온 모델이라 ㅜㅜㅜㅜ슬픕니당
2016. 4. 25. 오전 9:32,BR,한계치 설정모델 ㅠㅠ
2016. 4. 25. 오전 9:32,BR,인간에게 한계는 없다~~~!!!!
2016. 4. 25. 오전 9:32,BJ,낫닝겐이라면...
2016. 4. 25. 오전 10:27,BJ,#형중형제 스케줄은 공유된당!
2016. 4. 25. 오전 10:27,BR,ㅎㅎㅎ
2016. 4. 25. 오전 10:27,BR,빠삭하게 다 알고있지
2016. 4. 25. 오전 10:27,BJ,형중이형 지금 코코낸내할듯...
2016. 4. 25. 오전 10:27,BR,병준이 저기 부담되는구나? ㅋㅋㅋㅋ
2016. 4. 25. 오전 10:27,BJ,웅.....
2016. 4. 25. 오전 10:28,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 10:28,BR,귀여버
2016. 4. 25. 오전 10:28,BJ,저긴...
2016. 4. 25. 오전 10:28,BJ,무서운 아찌들이 많엉...
2016. 4. 25. 오전 10:29,BR,ㅎㅎㅎㅎㅎㅎㅎㅎ
2016. 4. 25. 오전 10:29,BR,병준이 의외의 모습 ㅎㅎ
2016. 4. 25. 오전 10:29,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 10:29,BJ,웅?
2016. 4. 25. 오전 10:30,BJ,다들 오전일과에 바쁘구만 강사 목소리 겁나졸려....약장수같애 ㅠㅠㅠ
2016. 4. 25. 오전 10:30,BJ,이모티콘 
2016. 4. 25. 오전 10:35,BR,약장수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 10:35,BR,자명 안된다!!
2016. 4. 25. 오전 10:36,BJ,점심때 앞에 스벅가서 바나나 그거 먹어야지 ~
2016. 4. 25. 오전 10:36,BJ,(부끄)
2016. 4. 25. 오전 10:39,KS,바나나막걸리
2016. 4. 25. 오전 10:45,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 10:55,BJ,족발에 밥먹고싶당
2016. 4. 25. 오전 10:55,BJ,이모티콘 
2016. 4. 25. 오전 11:00,BR,갑주이 너 설마 저걸로 점심먹는거 아니지?
2016. 4. 25. 오전 11:01,BJ,SDS멀티캠퍼스 점심 엄청맛있엌ㅋㅋㅋㅋ
2016. 4. 25. 오전 11:01,BJ,굶을 수가 없엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:02,BR,오오오 조으다 ㅎㅎ
2016. 4. 25. 오전 11:04,BJ,그러고 커피 먹으러가야지키킼
2016. 4. 25. 오전 11:04,BJ,난 선릉하고가까워서 근처 카페서 공부하고있겠숩니당
2016. 4. 25. 오전 11:04,KS,월급루팡
2016. 4. 25. 오전 11:04,BR,넵넵 ㅎ 오늘 몇시에 끝난댔지? 다섯시?
2016. 4. 25. 오전 11:04,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마저
2016. 4. 25. 오전 11:05,KS,너무 공감하지마..ㅋㅋ
2016. 4. 25. 오전 11:05,KS,부끄러워
2016. 4. 25. 오전 11:05,BJ,나눈 5시 30분에 마칩니당
2016. 4. 25. 오전 11:06,BJ,일찍마치시는분은 같이 숙제해용 (부끄)
2016. 4. 25. 오전 11:06,BR,부끄러운 동생이라 미안해 오빠
2016. 4. 25. 오전 11:06,BR,오빠 오늘 올꺼지?
2016. 4. 25. 오전 11:06,KS,노력을 해볼께....늦게 도착은 가능할꺼 같은데...족발부터 참여는 힘들듯해
2016. 4. 25. 오전 11:07,KS,내동생 부끄럽지 않아...이미 다 컸는데 뭐~~
2016. 4. 25. 오전 11:08,BJ,족발참여
2016. 4. 25. 오전 11:08,KS,하고싶다
2016. 4. 25. 오전 11:09,YH,사진
2016. 4. 25. 오전 11:09,BJ,발가락쇼!
2016. 4. 25. 오전 11:09,YH,아침에 털린 멘탈은 우리 언니야가 준 스벅 커피로 풀지용♡
2016. 4. 25. 오전 11:09,YH,죽는다
2016. 4. 25. 오전 11:09,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:09,KS,근데...커피가 왜케 작아보이지..ㅡㅡ;
2016. 4. 25. 오전 11:10,KS,숏은 아닐텐데.....
2016. 4. 25. 오전 11:10,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:10,KS,설마...
2016. 4. 25. 오전 11:10,YH,안되겠네 이오빠들
2016. 4. 25. 오전 11:10,KS,설마 아니겠지...
2016. 4. 25. 오전 11:10,KS,내 눈이 이상한걸꺼야
2016. 4. 25. 오전 11:13,BJ,ㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:13,BJ,발가락 쇼!!!!
2016. 4. 25. 오전 11:18,HL,아.... 이제 일어남 ㅠㅠ 어제 새벽 2시까지 대작하다 뻗음...
2016. 4. 25. 오전 11:18,HL,분명 난...소주...우리고모는 발렌타인이엇는데... 의문의 1패...
2016. 4. 25. 오전 11:18,BJ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:18,BJ,노련미
2016. 4. 25. 오전 11:19,HL,노련미에 털린건가..
2016. 4. 25. 오전 11:19,KS,일진들과 수련이 필요하겠다
2016. 4. 25. 오전 11:19,BJ,ㅋㅋ아 일진들하고 대적못함
2016. 4. 25. 오전 11:19,BJ,2:1로 다구리
2016. 4. 25. 오전 11:19,KS,강하게 키워야되
2016. 4. 25. 오전 11:19,HL,노노노노노노노노논노노ㅗ
2016. 4. 25. 오전 11:19,HL,그거슨 불가하옵니다!!
2016. 4. 25. 오전 11:20,HL,그 사이는 마치 개미지옥과 같더이다 .....
2016. 4. 25. 오전 11:20,BJ,나눈 오늘 11시전에 집으로 갈것을 선포합니다
2016. 4. 25. 오전 11:20,KS,ㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:20,BJ,파리지옥
2016. 4. 25. 오전 11:20,BJ,끈적함
2016. 4. 25. 오전 11:20,HL,이모티콘 
2016. 4. 25. 오전 11:21,KS,이모티콘 
2016. 4. 25. 오전 11:22,HL,이모티콘 
2016. 4. 25. 오전 11:22,BJ,이모티콘 
2016. 4. 25. 오전 11:36,KS,사진
2016. 4. 25. 오전 11:37,KS,난 오른쪽 밑의 직박구리 맘에든다
2016. 4. 25. 오전 11:38,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:38,HL,형일이형이 한거보니 병중이가 얘기한거고 ㅋㅋ
2016. 4. 25. 오전 11:38,HL,보람카우 마니.나왓네 ㅋㅋ
2016. 4. 25. 오전 11:38,BJ,근데... 비율이 다 비슷해 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:38,KS,ㅋㅋㅋ만 많아...ㅋㅋ
2016. 4. 25. 오전 11:38,HL,노트북 ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:38,KS,근데 '가임킥'이 없네...
2016. 4. 25. 오전 11:38,HL,ㅋㅋㅋㅋㅋㅋㅋㅋ은 무조건
2016. 4. 25. 오전 11:38,KS,5번 이상 나온 단어만 추출한건데
2016. 4. 25. 오전 11:39,KS,머리채는 있어..ㅋㅋ
2016. 4. 25. 오전 11:40,KS,다음번에 개인별 클라우드를 만들어 봐야겠다
2016. 4. 25. 오전 11:40,HL,ㅋㅋㅋㅋㅋㅋㅋ 머리채 ㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:40,HL,그것도 재밋겟네 ㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,나 병준이 진짜 많이 불렀나봐
2016. 4. 25. 오전 11:43,BR,보람카우 ㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,희왕이
2016. 4. 25. 오전 11:43,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,김첨지
2016. 4. 25. 오전 11:43,HL,병중이가 엄청 불럿지 ㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,다 많네 ㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,부총무 ㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,이제는 안부르는 그이름
2016. 4. 25. 오전 11:43,HL,보람카우 ㅋㅋ 김첨지는 내가 ㅋㅋㅋ
2016. 4. 25. 오전 11:43,BR,부총무
2016. 4. 25. 오전 11:44,BR,응 ㅋㅋㅋㅋ
2016. 4. 25. 오전 11:44,HL,ㅋㅋㅋㅋㅋㅋ 근데 마니 안불럿는데
2016. 4. 25. 오전 11:44,HL,왜 이리 많지?!°°°
2016. 4. 25. 오전 11:44,BR,초반에 너무 찾았나바 ㅋㅋㅋ
2016. 4. 25. 오전 11:44,HL,4회이상이라서 그런가 ㅋㅋ
2016. 4. 25. 오전 11:44,HL,이모티콘 
2016. 4. 25. 오전 11:44,KS,근데 맥심은 없어 ㅋ
2016. 4. 25. 오전 11:44,BR,말도안돼..........................
2016. 4. 25. 오전 11:44,HL,에이 ㅋㅋㅋ
2016. 4. 25. 오전 11:44,BR,4회이상?
2016. 4. 25. 오전 11:44,HL,영어로 해서 그런가 ㅋㅋㅋ
2016. 4. 25. 오전 11:44,BR,저거 잘못만들었네
2016. 4. 25. 오전 11:44,KS,5회이상
2016. 4. 25. 오전 11:45,HL,맥심이라고 엄청 쳣는데
2016. 4. 25. 오전 11:45,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 4. 25. 오전 11:45,BJ,맥심엄청침
2016. 4. 25. 오전 11:45,HL,그와중에도 잇는데 ㅋㅋㅋㅋ
2016. 4. 25. 오전 11:45,BR,사진
2016. 4. 25. 오전 11:45,BJ,분석가
2016. 4. 25. 오전 11:45,BR,70번
2016. 4. 25. 오전 11:45,BJ,제대로한거아니네 !
